,ALL_Uniq,Name_USGSO,density_pop,evi,wind_power,wind_std,offshore_wind,geothermal_potential,hydro,temp,solar_pow,solar_seas_ind,res_area,consumption_label,gdp_cons_pop_urban_merged,cluster_label_mk_5,cluster_label_mk_6,cluster_label_mk_7,cluster_label_mk_8,cluster_label_mk_9,cluster_label_mk_10,cluster_label_mk_11,cluster_label_mk_12,cluster_label_mk_13,cluster_label_mk_14,cluster_label_mk_15,cluster_label_mk_16,cluster_label_mk_17,cluster_label_mk_18,cluster_label_mk_19,cluster_label_mk_20,cluster_label_mk_21,cluster_label_mk_22,cluster_label_mk_23,cluster_label_mk_24,cluster_label_mk_25,cluster_label_mk_26,cluster_label_mk_27,cluster_label_mk_28,cluster_label_mk_29,cluster_label_mk_30
1433,283519,Kisiwa Panza,0.5696918643224965,-0.068648363876651,0.5357474343098328,0.1323860444765684,0.0,0.0,0.0,-0.0308041916618264,0.8740719418457149,-0.2079717435209267,0.1726402526452487,XS,0.0449412427153901,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,3,18,18,21,21,14,13,23,17,19
1434,283547,Kojani,1.1004357930310515,-0.2779717197580986,0.5725052971523119,0.2165111469175051,0.0,0.0,0.0,-0.0227107112978378,0.7404403513793064,-0.1588250227671963,-0.0262807376635904,XS,0.7424037952506648,0,4,3,7,8,7,10,11,0,9,2,5,1,1,13,3,3,18,18,17,21,9,13,16,17,19
1435,283549,Fundo,0.9277104186795652,-0.0379277747912995,0.5582871648685266,0.2020122023086554,0.0,0.0,0.0,-0.0331603393375732,0.7508329923530145,-0.2307735111906569,-0.2150519342576327,XS,0.0220943188802746,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,18,18,17,21,14,13,23,17,19
1436,283552,Njao,-0.0223922942257762,-0.0555751260364254,0.5576006449514647,0.2065168739837388,0.0,0.0,0.0,-0.0358916225403954,0.642501531666519,-0.2011179896911795,-0.4078559019830379,XS,-0.2032342456428409,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,3,18,18,21,0,14,17,23,24,23
1437,283646,Kepulauan Umbele,0.5832083730738699,-0.1032018017470265,-0.7959457907547666,2.0989303376275514,0.0,0.0,0.0,-0.0169581385731907,0.0041098803287172,0.1024592501668593,-0.5074077291112564,XS,-0.0531924824161851,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,13,3,7,16,7,18,4,13,29
1438,283761,UNNAMED,0.2129637149389457,0.8318174238987188,-0.4945583776670817,0.8837400525068687,0.0,2.2898682820706715,0.0,0.0865500582367525,-0.2510291627841275,-0.6827072955965106,-0.4597011901999185,XS,-0.1786204918756223,0,4,3,7,8,7,10,11,0,6,2,8,12,10,12,11,20,7,22,11,1,19,17,12,16,25
1439,283768,Pulau Tabulu,0.5671319597071793,0.0335180574307468,-0.7635681378830217,0.618831906455679,0.0,0.0,0.0,0.07044871422329,0.0543650116860482,-0.3513650044979587,-0.7106425006812336,XS,-0.1265648915096394,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,3,17,17,21,7,18,4,20,22
1440,283769,Masoni,-0.027084781505859,-0.0822773281453416,0.0500417138833306,0.8217015482133857,0.0,0.0,0.0,0.0843721612157022,0.1274487449850273,-0.3265214357291157,-0.1862681412410212,XS,-0.1732575774571762,0,4,3,7,8,7,10,11,2,8,2,1,1,0,1,19,20,19,17,12,16,7,18,4,15,8
1441,283770,UNNAMED,0.4856707992021123,-0.0608991783275153,-0.4224396129457867,0.1176131631877141,0.0,0.0,0.0,0.0810248092238149,-0.5995156859487073,-0.5790859038443873,-0.5447420027591595,XS,-0.1656302505255863,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,20,3,17,17,21,14,0,23,20,22
1442,283773,Serutu,-0.7725609392627601,0.2663986094440153,0.1411727900996252,0.5459950852287149,0.0,0.0,0.0,0.0984750985078537,-0.2376405308606099,-0.1085649882166546,-0.318326526405713,XS,-0.2035359179519182,0,4,3,7,8,7,10,11,0,9,2,1,1,0,1,19,20,19,17,12,0,14,17,23,15,8
1443,283786,Num,-0.8189244071512478,0.4216217593313177,-0.4130596079860476,-0.3509877694735679,0.0,0.0,0.0,0.0935828133314247,-0.4457187999347075,-0.6211451357063351,0.176614183972585,XS,-0.0998095659282457,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,19,17,12,0,14,17,23,20,22
1444,283824,Mahakam River Delta,-0.3638824299758874,-0.8843516732138842,-0.6112905887254505,0.4954234262493769,0.0,0.0,0.0,0.1102509963401543,-0.3581067430657778,-0.4990175858213622,0.0127491494203242,XS,-0.1592504719078618,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,3,17,12,16,7,18,4,15,8
1445,283830,Mahakam River Delta,-0.5454937956278844,-0.5788415217712807,-0.7118543034493973,0.5334754006681421,0.0,0.0,0.0,0.0905313657514213,-0.4228934918995519,-0.4676411044842264,-0.0620422140756671,XS,-0.1519918415091695,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,3,17,12,16,7,18,4,15,8
1446,283836,Mahakam River Delta,-0.2096018958253764,-0.9872938753603911,-0.4460998532420414,0.3811484952220177,0.0,2.2383637110893067,3.319639001589072,0.0833607648488716,-0.3905341545164216,-0.4525562129987997,0.0429917102018469,XS,-0.1235966215247898,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,17,15,19,22,6,20,3,3,14,26
1447,283859,Pulau Pono,-0.0737138290956398,0.379903209025799,-0.387588436557145,0.1306506583914851,0.0,0.0,0.0,0.0753957128079415,-0.3605372800676934,-0.5471900876423185,-0.6351800196730316,XS,-0.20691702366525,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,3,17,12,0,14,0,23,20,22
1448,283873,Cempah,-0.244500050580384,-0.103344233996888,-0.055523342527683,0.8524683976948371,0.0,0.0,0.0,0.1089006796777427,-0.378385861382167,-0.3153947685535463,-0.3574224623660585,XS,-0.1815710626221951,0,4,3,7,8,7,10,11,2,8,2,1,1,0,1,19,20,19,17,12,16,7,18,4,15,8
1449,283899,Pulay Abang Kecil,0.5674156354038037,-0.1549035570805499,-0.005659429155528,0.728533827592296,0.0,0.0,0.0,0.1058000447037332,-0.3146919575247098,-0.3300757183193993,-0.7393886703503045,XS,-0.1683714071203174,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,3,17,17,21,7,18,4,15,19
1450,283901,Pulau Galang Baru,0.0469206316159976,0.0030131738806772,-0.0028460999259808,0.7852564453110031,0.0,0.0,0.0,0.105916099933,-0.3816354831319055,-0.3342037122709855,-0.5840886158551302,XS,-0.0616713131402859,0,4,3,7,8,7,10,11,2,8,2,1,1,0,1,19,20,19,17,12,16,7,18,4,15,8
1451,283929,Pulau Tekong,0.1309458237004148,0.3829094289631986,-0.6666493838771008,1.269686504187911,0.0,0.0,0.0,0.1102358412808467,-0.507159305761628,-0.3398526674384644,-0.0629976271103215,L,2.478604419695431,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,21,7,24
1452,283937,Musala,-0.5562276451778079,0.3855482356074592,-0.844648019549669,0.369763776040778,0.0,0.0,5.263140266259119,0.0793671725053911,-0.085713485765566,-0.5038803077103308,0.0021638946926438,XS,-0.023710768840231,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,3,26,24,8,20
1453,283949,UNNAMED,-0.8635988308848243,0.2244204960907312,-1.5354017786543932,0.9380545641183622,0.0,2.3765139159964432,3.89921230917035,0.0999809440018717,-0.2532496217497377,-0.2216827656190004,0.6575024204840509,XS,-0.1498859782775662,2,1,2,2,7,4,5,8,11,12,9,13,13,14,17,18,17,9,19,22,3,13,3,3,14,20
1454,283963,Pulau Sibu,1.1515063444721294,-0.9016734519177996,-0.2381539653469742,1.3647261574277925,0.0,0.0,0.0,0.0636078847170316,-0.1586010486334307,-0.1578887880941667,-0.4574147673635196,XS,-0.0579465911219589,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,13,3,7,21,7,18,4,13,29
1455,283965,UNNAMED,-0.4154710773652688,0.810525244293885,-1.3012202506816113,0.5236418623337921,0.0,0.0,5.070969380315503,0.0948812811135578,-0.5317702771053749,-0.4258964583905519,0.5873065780716953,M,0.7691314649605638,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,20,16,14,1,26,13,8,20
1456,283967,Maratua Atoll,0.1779767084411927,-0.1892886779982621,-0.3680847738467688,0.4811840964412916,0.0,2.243457214245693,0.0,0.0910509532324311,-0.1673566180803259,-0.3481079842842875,0.36522807633689,XS,-0.0834575849856174,4,4,3,7,8,7,10,11,2,6,2,8,12,10,12,11,20,7,22,11,1,19,14,12,16,25
1457,283968,Pulau Tinggi,0.471611993116086,0.3317725861908135,-0.0384256726784998,1.227196711793829,0.0,0.0,0.0,0.0797052449874707,-0.0957137858770465,-0.1237491480561834,-0.3243472110259736,XS,-0.0604525545662938,0,4,3,7,8,7,10,11,2,8,2,1,1,0,5,19,9,19,17,12,16,7,18,4,15,8
1458,283970,UNNAMED,-1.2438757482423577,0.8799522198667982,-1.433606764236684,0.4530611397171964,0.0,0.0,5.1933138542291335,0.1001047130953924,-0.6026829600361305,-0.4398125411103051,1.0460665973404837,S,0.0483763579150222,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,20,16,14,1,26,13,8,20
1459,283972,UNNAMED,-0.4676603344127825,0.7927434812598777,-1.2471762192309803,0.6099655423018051,0.0,0.0,4.898215824872079,0.1011138006772471,-0.5767167291654924,-0.4220438231809157,0.6986215305038003,XS,-0.1069378914740229,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,11,16,3,1,26,24,8,20
1460,283973,UNNAMED,-1.1209235306930792,0.9141772307514296,-1.057732166881609,0.723311003068713,0.0,0.0,5.216461656089523,0.0978087432116001,-0.5646343141610896,-0.4238411198084419,0.855322816001456,S,-0.0171634517464257,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,20,16,14,1,26,13,8,20
1461,283975,Pulau Aur,0.4154357972708353,0.4306303408960631,0.1104466019861528,0.7007478925074547,0.0,0.0,0.0,0.0932933197994202,0.0019172365734881,-0.1621511907277749,-0.2768811599549291,XS,-0.074640859285459,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,19,17,21,0,14,17,23,15,8
1462,283978,UNNAMED,-0.7208610454306932,0.9010141658097052,-1.5075875395539946,0.529413786847517,0.0,0.0,5.526114639411253,0.0918147323068063,-0.6197830925975674,-0.4707905539355247,0.7748800264477966,S,0.2132986051207903,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,9,20,16,14,1,26,13,8,20
1463,283980,Pulau Pemanggil,-0.0151608307331777,0.5201238491907344,0.1104404137883503,0.7155547153526337,0.0,0.0,0.0,0.0883644168610549,0.0112031249656884,-0.1399662771661386,-0.3146063935730393,XS,-0.1858637180586366,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,19,17,12,0,14,17,23,15,8
1464,283987,Pulau Tioman,-0.1610508736436088,0.5810161233789636,0.0832378452689331,0.8844390013177409,0.0,0.0,6.140651639870842,0.0843063785321201,-0.2500468466701167,-0.0970834434603768,0.2402105005955855,S,0.3208535327932717,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,16,20,16,14,1,19,13,26,20
1465,283993,Pulau Klang,-0.7813989769957421,0.5355157675525357,-0.654527454908968,-0.2935934310978828,0.0,0.0,4.052943282709373,0.1028129475287584,-0.2537982401755586,-0.3965285430812073,-0.1309499405402422,M,1.772385037412864,2,1,2,2,7,4,5,8,9,12,9,13,13,7,17,18,6,9,11,3,3,3,6,1,25,26
1466,283995,Pulau Tengah,-0.1919974838959357,0.2599546359176827,-0.654527454908968,-0.2935934310978828,0.0,0.0,0.0,0.1122603078799506,-0.1610008425080822,-0.3761061575348597,0.2896506161788295,XS,-0.1147416023843966,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,3,17,12,0,14,17,23,20,22
1467,283997,Hutan Pulau Ketam,0.7099941695948233,0.329768038748074,-0.654527454908968,-0.2935934310978828,0.0,0.0,3.678224511583872,0.1128757966984787,-0.184178964527555,-0.3953360006549608,-0.4199382619127667,S,0.2858568950115145,2,1,2,2,7,0,5,8,9,12,5,13,13,7,18,1,6,15,13,22,6,20,6,1,25,26
1468,283999,UNNAMED,-0.3087933146313587,-1.3358060543533257,-1.464922212808482,1.778169040434628,0.0,0.0,0.0,0.0856228148076016,-0.197919312466557,-0.5307978921067381,-0.1081701314416731,XS,-0.1890477008820331,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,13,3,7,16,7,18,4,13,29
1469,284036,Pulau Pangkor,0.5028023053173369,0.0261054536354205,-1.015574330026049,-0.1651113022296155,0.0,0.0,0.0,0.1059190049324056,0.0437125180890364,-0.4226370689328548,-0.5019833154201344,M,1.649163111253085,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,18,17,11,22,13,16,7,28
1470,284055,UNNAMED,0.0529872494705327,-0.5713571221310211,-1.1381560967312736,-0.1996325243005605,0.0,0.0,4.197860023690248,-0.015839508496951,-0.4947130970846,-0.1742912690157163,0.1089588860051833,XS,-0.0935635112908681,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,17,15,13,22,6,20,6,3,5,26
1471,284058,UNNAMED,-0.7583857025525473,-0.5532943766453888,-1.0302693145469874,-0.0266761007234566,0.0,0.0,4.516973308773382,-0.0175010557577882,-0.558520091731636,-0.1630159428920084,-0.061618605029601,XS,-0.1503531517080163,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,17,15,19,22,3,13,6,3,14,26
1472,284062,UNNAMED,0.476353151278163,-0.9363006138499672,-1.4349960812451232,0.1062878675535645,0.0,0.0,0.0,0.0208699519358626,-0.6019421970649097,-0.0586300284966169,-0.6418917432710519,XS,-0.1656626391155653,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,3,3,17,16,7,0,4,20,29
1473,284063,Pulay Bodgaya,-0.0549976089306795,0.057688000831658,-0.5623728249535122,0.3423007132821996,0.0,0.0,0.0,0.080772638799126,0.282527326614252,-0.5003416983560091,-1.0670050247265703,XS,-0.1929625684893429,0,4,3,7,8,7,10,11,2,9,2,5,1,3,5,3,20,3,17,12,16,7,0,4,20,22
1474,284073,Sitangkai,0.5968158325699775,0.2647973268202646,-0.2093973818441214,0.5778661990812151,0.0,0.0,0.0,0.0960293684277077,0.0787230842090854,-0.5502779461364014,-0.123609404976661,XS,0.902468312776683,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,3,18,18,17,21,14,13,16,17,19
1475,284080,Manuk Mangkaw,1.17975960953353,0.9603099059053896,-0.20187071867975,0.4677030641324431,0.0,3.1347628103837093,0.0,0.0972732141238737,0.2568751148292402,-0.5588640611541029,0.270535747072241,XS,1.071780836577421,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,19,14,12,16,25
1476,284081,Parrot,-0.4418533763714802,-0.9002576650832139,-1.4254050810200445,-0.1478987323958983,0.0,0.0,0.0,0.0130148884637803,-0.5451446354340893,-0.1159223689805303,-0.6848915606512395,XS,-0.200253839121295,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,3,17,12,16,7,0,4,20,22
1477,284089,Sibutu,0.8112122364501132,1.053763249208514,-0.2079178801233566,0.5701403534735815,0.0,0.0,0.0,0.0972920796351283,0.1889335355547926,-0.4893357204784539,1.068105261240491,S,1.5206489813452688,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,6,19,11,22,5,21,7,24
1478,284091,Simunur,1.1213464872974837,0.8914841651329272,-0.20187071867975,0.4677030641324427,0.0,0.0,0.0,0.0972732141238737,0.1888017792950893,-0.5294262708138323,0.4325845700019871,XS,1.801628346660836,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,24
1479,284095,Bellatan,0.2661585878863719,0.2882039951611803,-0.2034453683251736,0.4094789961372949,0.0,0.0,0.0,0.0962615762491406,0.2858622239431867,-0.5517534364046245,-0.1147314191527879,XS,-0.0809254343647773,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,19,17,12,0,14,17,23,20,22
1480,284096,Bongao,2.4393597389295056,0.1029863861161008,-0.1655149831713081,0.5005601125773065,0.0,0.0,0.0,0.0940810947840641,0.0862858935160548,-0.4930854112002312,-0.6121160621906061,XS,2.581416111327895,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,28
1481,284101,Latuan,1.7591850236940147,0.5285254801384867,-0.2216202910908301,0.3308533427598308,0.0,0.0,0.0,0.0925755176607959,0.2897431777706694,-0.5636557327024506,-0.4142636416778766,XS,0.4989525697717186,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,18,18,17,21,14,13,16,17,19
1482,284104,Sanga-sanga,1.0558705889457116,0.6116617853168315,-0.1575694514245854,0.4337221213250748,0.0,0.0,0.0,0.0941423427404878,-0.0795952374503985,-0.5593236047262954,0.0948067014559407,XS,1.273258652708109,0,4,3,7,4,5,6,4,0,11,6,1,11,15,7,14,16,14,18,19,11,22,13,16,7,24
1483,284105,Sikubung,1.2611794040119078,0.4510674969703869,-0.2275588042010663,0.3133372891871046,0.0,0.0,0.0,0.0930881907941514,0.2813956867392448,-0.5697536831573594,-0.0905897896488492,XS,0.5154286291461226,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,3,18,18,17,21,14,13,16,17,19
1484,284106,Tandubas,1.6355106279266567,0.1386626064376758,-0.2275588042010663,0.3133372891871046,0.0,0.0,0.0,0.0930881907941514,0.3341933479192392,-0.5313858411323621,-0.2383072118956461,XS,1.379239947846686,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,3,18,18,17,21,22,13,16,17,28
1485,284107,South Ubian,1.4463290778745324,0.1005863390665257,-0.2463235877805149,0.2698179587066053,0.0,0.0,0.0,0.0933267571460225,0.3922517437574982,-0.5250295251625237,-0.3677625847648004,XS,1.1149447596411848,0,4,3,7,8,7,10,11,0,11,2,5,1,15,13,3,3,18,18,17,21,22,13,16,17,19
1486,284113,Tingungan,0.2293330126138451,0.1714751805531501,-0.2275588042010663,0.3133372891871046,0.0,0.0,0.0,0.0930881907941514,0.3400586974136978,-0.4974551040983141,-0.3985947274715182,XS,-0.143183879084538,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,20,3,17,17,0,14,17,23,20,22
1487,284115,Taruk,1.0239880544325708,-0.0745042172847758,-0.2275588042010663,0.3133372891871046,0.0,0.0,0.0,0.0930881907941514,0.2650637663698003,-0.4850814733813545,-0.6446214509805023,XS,-0.0703599647016973,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,18,18,17,21,14,13,23,17,19
1488,284116,Topaan,0.3447217796725089,0.4292985286432451,-0.1666716395293086,0.3134133204989201,0.0,0.0,0.0,0.0929189669216245,0.1304688912491152,-0.5382624909138887,0.0407333010498306,XS,0.1747197587112267,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,19,17,21,0,14,17,23,20,22
1489,284117,Naungmin,0.1628272174993136,0.2937878707869406,-0.2274046649660835,0.3340219060649266,0.0,0.0,0.0,0.0927695030069691,0.3923212817834527,-0.4750842655777365,-0.6878643026332728,XS,-0.1858941773739211,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,20,3,17,17,0,14,17,23,20,22
1490,284128,Pulau Jerejak,0.702675503418095,-0.8125150698606863,-1.0664977139480254,0.0335124022053162,0.0,0.0,0.0,0.1456527347185358,-0.0863499416978557,-0.4105930647682651,-0.6755340839189745,S,0.0057743289303383,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,9,3,17,17,21,7,0,4,20,22
1491,284133,Labuan,1.4089198559433274,0.4581869675507093,-0.1504855840551812,0.4048065830668391,0.0,4.458541699382375,4.714637002326581,0.0989475450193432,0.330411211286534,-0.5418769418869381,0.9498459522847612,L,2.8003284445710923,2,1,1,0,3,2,1,6,3,1,7,3,6,8,11,8,15,10,9,23,13,25,4,10,22,27
1492,284137,Bubuan,0.9730014862451556,-0.2667122472734514,-0.2624831550709451,0.3181896158752221,0.0,0.0,0.0,0.0901935625992997,0.5026795929317158,-0.5400762353711855,-0.3683557709617224,XS,-0.0070054103437127,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,18,18,17,21,14,13,23,17,19
1493,284138,Balut,0.7850467177914952,1.0709652737793358,-0.1389718586698579,-0.8778193924733423,0.0,0.0,0.0,0.0859260285242099,0.0816378254654107,-0.3289005526381401,-0.8586971407104139,XS,1.4795754675506143,0,4,3,7,4,5,6,4,0,11,6,12,11,15,13,14,3,18,18,17,11,22,13,16,17,19
1494,284144,Sarangani,0.5806094522420548,0.9142641921906316,-0.1249327615432991,-0.8710798095051168,0.0,1.6645413290115143,0.0,0.0858986326274841,0.2335096061293012,-0.3268533310873076,-0.5215641998563404,XS,0.2687771985726001,0,4,3,7,8,7,10,11,0,9,2,1,12,3,13,3,3,18,18,17,0,14,13,23,17,25
1495,284149,Lapak,1.2397983612425438,0.739246564269304,-0.2797841977325148,0.2834460491788472,0.0,0.0,0.0,0.0846545786664927,0.1257095623569438,-0.6096381162299234,0.5522823338711372,XS,1.5398188339680017,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,24
1496,284150,Siasi,1.3899410825314056,0.8880568960455292,-0.2847946405830953,0.2625397966685331,0.0,0.0,0.0,0.084775247297733,0.1550992600422059,-0.5708349826764316,0.0019604650055846,S,2.402079313280033,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,24
1497,284151,UNNAMED,0.1413859877093526,-0.1886071995484386,-0.7468101215358358,-0.3791549653226045,0.0,4.22393418003147,5.615708036024619,0.0504893283286752,-0.5480289995527607,-0.2161325228193392,0.1441549968410228,L,2.803689538533525,2,1,1,0,3,2,1,6,3,1,7,3,6,8,11,8,15,10,9,23,13,25,4,10,22,27
1498,284160,Kabingaan,-0.1184491745435651,-0.0674364985342434,-0.3063936027277323,0.1197629697760931,0.0,0.0,0.0,0.0812246040646914,0.4127339863075967,-0.5215806388816983,-0.0170158272214693,XS,-0.1626904917920132,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,3,17,12,0,14,17,23,20,22
1499,284162,Lugus,1.2409141439051472,0.7564633533482398,-0.283575006968973,0.2711851938951925,0.0,0.0,0.0,0.0842467120363564,0.2961509238675732,-0.5419910657191104,0.5528909361997851,XS,1.4400260101896614,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,24
1500,284163,Taluk,0.5983754206549009,-0.2437061082360994,-0.2971638840404543,0.1798869880046094,0.0,0.0,0.0,0.0818203080398849,0.3891679153012204,-0.4912876527221088,-0.4490645956356069,XS,-0.1512230167003173,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,3,18,17,21,14,13,23,17,19
1501,284165,Tapul,1.1370433892509493,0.6335444332180131,-0.2761646429535957,0.2861156103685394,0.0,0.0,0.0,0.0832944689141416,0.3018837851231079,-0.5161937798976614,-0.3488467784159465,XS,1.173026069490256,0,4,3,7,8,7,10,11,0,11,2,1,1,15,13,14,3,18,18,17,21,22,13,16,17,19
1502,284172,Pulau Redang,0.2616503408563467,0.2717453327896791,-0.2194290345849835,1.767535270219999,0.0,3.3793149244280296,4.299640642980161,0.0990972586503268,0.0488641878434355,0.0649365526565759,-0.2144399072154015,XS,0.0075621719481708,2,1,2,2,7,4,5,6,9,1,7,3,6,8,18,8,15,10,9,23,13,25,3,10,22,27
1503,284176,Pata,0.973660324788107,0.6388534805956679,-0.2536892084609267,0.239138739080894,0.0,0.0,0.0,0.0593198242371983,0.2175744184974077,-0.5789232366066445,0.6014769083198842,XS,0.9931581524300857,0,4,3,7,8,7,10,11,0,11,2,1,1,15,7,14,16,14,18,19,11,22,13,16,7,24
1504,284179,UNNAMED,-0.2045570074176967,-0.2855596285143371,-0.7266645529345915,-0.2658354667478083,0.0,3.733701835133968,3.9583883775453432,0.0398058303934577,-0.5924162194883612,-0.1909082073970659,0.9500553062425272,M,2.370918822750921,2,1,1,0,3,2,1,6,3,1,7,3,6,8,11,8,15,10,9,23,13,25,4,10,22,27
1505,284194,Simisa,0.1718022784428247,0.3704402767024769,-0.3550260710500408,-0.0057951747181009,0.0,0.0,0.0,0.0868859080301094,0.3516064015974715,-0.5303867514695206,-0.1974246161816339,XS,-0.1180956516407616,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,3,20,3,17,17,0,14,17,23,20,22
1506,284195,Cap,-0.2159568754057221,-0.6731290349061171,-0.1091032512335071,0.5703626644774386,0.0,0.0,0.0,0.0981832630814223,0.5338955787723099,-0.4646360524441324,-0.3613908717217421,XS,-0.20158296265119,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,13,17,12,16,7,18,4,15,8
1507,284200,Pulau Kanawi,-0.4003638652241671,0.3138311664600394,-1.3381531801428712,2.8518708052906816,0.0,0.0,4.160747986754967,0.0801122982045187,0.2881525869243624,-0.1306808466748405,-0.0625631368518069,XS,-0.1632970928821131,2,1,2,2,7,4,5,8,9,12,9,13,13,7,18,1,17,16,19,22,6,13,25,3,14,26
1508,284201,Bangalao,0.8081491836231343,-0.4425604553048169,-0.3438474896192075,0.0998392848490165,0.0,0.0,0.0,0.0901055285707828,0.3599260774185142,-0.4619690947313858,-0.030428276565332,XS,0.0026743461514237,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,18,18,17,21,7,13,23,17,19
1509,284202,Gaya,1.1025912621830334,0.2641628868347659,-1.238395964950183,0.6819084804833855,0.0,4.255503685390656,0.0,0.0994845160142368,0.1264876562684138,-0.476324829345353,-0.3649752535916399,S,0.7170262714827867,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,19,14,12,16,25
1510,284204,Balanguingui,-0.1492556664965165,-0.3168264901578966,-0.3449618895346501,0.0891862837769852,0.0,0.0,0.0,0.0899653350869525,0.31927121952862,-0.5195265404465814,0.4298328614297889,XS,-0.105817261361894,0,4,3,7,8,7,10,11,2,8,2,1,1,0,1,19,20,19,17,12,0,14,17,23,20,22
1511,284205,Capual,0.7368307161384966,0.4395497378688605,-0.2726462893824447,0.0906622585016916,0.0,0.0,0.0,0.075425827204368,0.264000932541527,-0.4598171025485514,-0.5035830812801885,XS,0.1722218784946025,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,3,18,18,17,21,14,13,23,17,19
1512,284213,Tongkil,0.6139090220696293,0.0360463786295066,-0.4212889187801844,-0.0801577902979763,0.0,0.0,0.0,0.0838760213717953,0.2874396391635234,-0.5289019504850335,0.604238390272242,XS,0.4338943397426157,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,3,18,18,17,21,14,13,23,17,19
1513,284217,Usada,0.486129945621772,-0.1467106055648969,-0.129688054768225,0.5756658268738768,0.0,0.0,0.0,0.0951044374124482,0.4466612231811963,-0.5125659980244952,-0.459941866324782,XS,-0.150447661049584,0,4,3,7,8,7,10,11,2,9,2,5,1,3,13,3,3,18,17,17,21,7,18,4,17,19
1514,284218,Bulan,1.2017200881941843,0.4867674560860677,-0.4212889187801844,-0.0801577902979763,0.0,0.0,0.0,0.0838760213717953,0.2946547583407202,-0.482038503438368,-0.4934847889584767,XS,0.2902159323739913,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,18,18,17,21,14,13,23,17,19
