ALL_Uniq,Name_USGSO,density_pop,evi,wind_power,wind_std,offshore_wind,geothermal_potential,hydro,temp,solar_pow,solar_seas_ind,res_area,consumption_label,gdp_cons_pop_urban_merged
274161,Yakushima,-0.4980607734986116,0.9378355145335653,1.0410039817438823,-1.2573807978315856,3.14097435564537,0.0,0.0,-0.6179065688032342,-1.4032200863881876,0.42739539956526706,1.7568489357565285,M,1.487908546702682
274162,Jerba,0.8538451638179911,-1.3477742741178866,0.2619698946647513,-1.1191815894783077,3.2286825388504647,4.226147983939801,0.0,-0.5465349271461913,1.3576576738139559,-0.10135545091682673,1.7259577204646983,L,2.814792262970152
274173,Isla de los Estados,-1.8702769899129228,-0.305988483009938,1.4284811902054948,-1.1711931572320735,3.0402335509373932,0.0,0.0,-2.1309165234959924,-2.396742436275719,4.897967966366777,1.5634306637366302,XS,-0.07298347662415071
274178,Phu Quoc,0.5126546411235452,0.6280530683548279,0.3094068034067682,1.1166073622708372,0.0,0.0,6.0419887457917465,0.10602920366934851,-0.22618542204823888,0.08714633571514133,1.0809565261720284,M,2.7626191308792585
274179,Falster,0.16007888430572928,0.051541303227235415,0.7849532132125503,-1.0049233156285273,1.9173535991633417,3.173101593046652,4.322675121742016,-1.7380104081248822,-1.4973895791046283,4.3062912466745775,1.0177130084612924,L,2.7197192474662666
274180,Lemnos,-0.28237340702314917,-0.6477927203109236,1.0833051836680985,-0.402295255698005,2.705071143652545,4.111696518259045,0.0,-0.9736145063264585,0.40988731911878484,1.8262346482310938,1.3795935462401687,M,2.1325015742871236
274186,Samos,0.04984311835493724,-0.17280522961805747,0.8681798436581419,-0.8135176354329486,1.3991150855524823,2.4016002239129497,5.626496090027735,-0.8707139834236399,0.7411730625790995,1.4574917092445354,1.3596999332314266,L,2.6298275377677585
274188,Kasiruta,-0.6110720633191844,1.0573768786450493,-0.3855516851138086,-0.021594725446022412,0.0,0.0,0.0,0.04991138601142882,-0.2516260918385049,-0.44346070823691924,1.6427271974310993,S,0.7544770676883356
274189,Tanahbala,-0.5659517080614762,0.9354668190368669,-0.8553400957534399,-0.07167145095395044,0.0,3.6524074539097384,0.0,0.06290476557436084,-0.46619774857831336,-0.5494433593398633,1.6425309201398686,S,0.7646810711176683
274193,Sibuyan,0.42433410908600894,1.1347850696535693,0.8203899982630938,-0.12212785811457041,0.6670902165395204,0.0,0.0,0.041511352676020345,-0.3646015946899299,0.04693108383179579,1.6421386980729227,M,2.6252652442241997
274196,Pico,-0.33314026510590444,0.8747941011154781,0.9859846350493288,-0.4391784399279632,1.861638277938506,0.0,0.0,-0.912804554075063,-1.117615702125448,1.3793388781735194,0.8734490959978092,S,0.9787827019996709
274203,Sebatik,0.2416679806815168,1.2408661559457521,-1.245421598567106,1.490869657861839,0.0,2.430430519759594,5.413469638364993,0.08663654731107578,-0.04736399643086932,-0.5811816349589256,0.8734659780309866,S,2.3631675206270515
274209,Kadan,-0.33097118442306306,0.8322262610952361,-0.6635683102751081,1.4426634818129425,0.0,0.0,6.492179259700548,0.10254979582043758,-0.00776135867055006,0.4506949737289908,1.7835653808948684,S,0.9702705732765925
274216,Banggi,-0.5648760889671915,1.1914221833541476,0.2906861740916191,-0.2563242198360906,0.0,0.0,5.716290469570287,0.10558019143381038,-0.15560871757972536,-0.19102875596018395,1.6149281358101335,S,0.6173868026590154
274217,Arran,-0.3046066800118754,0.21547104167518885,1.2908874495599232,-0.3361981186230386,2.188842090364397,0.0,6.332718392315855,-1.7897165215070674,-2.3467548433235077,4.4879114395850825,1.6621592747783531,M,1.2073579445139218
274218,Naxos,-0.22790841830195255,-0.5968910859369483,1.1453242774526429,-0.7619172301811764,1.718882118330726,0.0,0.0,-0.84895733053807,0.7184238803828837,1.4480638588829475,1.6327358067466862,M,1.9768674814772382
274225,Kangean,0.6261390789031407,0.4043171842075264,0.338045268107955,-0.060194484235397895,0.0,0.0,0.0,0.09131691659673444,0.29231901264786897,0.16140441100198513,1.2578112804226018,S,2.6552819122814295
274226,Mafia,0.5295308441859776,0.39150746395583336,0.5599938577305791,0.19221437108689005,0.0,3.8863759284484605,4.313646080556791,-0.005947674111274694,0.7985660893058568,-0.3107030238478227,1.6428994558201824,S,2.5942332441796956
274228,Zakinthos,0.23396901238494128,0.17202965797325223,0.44239438316977026,-0.2243165012122263,0.0,2.430430519759594,5.7020907699727665,-0.8435356650719377,0.5594445814872208,1.3431505626643778,1.3117586546588955,L,2.7959059164090783
274230,Burias,0.6065472861874804,0.9958468943223525,0.42154127429681115,0.7388158806834895,0.15861640199487528,0.0,5.850648903004075,0.08018583839769217,0.30379498286802636,-0.15593143533178427,1.2181291895816442,S,2.57865162761952
274231,Bruit,-0.48117749084356387,1.047343730069864,-1.1429891535500631,1.1689957903633317,0.0,0.0,5.726842717607433,0.10302674306387073,-0.6197450296780975,-0.44943599212905044,0.1742207242376103,S,0.7068641024491158
274232,Siargao,0.6756293477060841,1.2419356679006515,0.2706017142235828,0.22849482259805645,0.0,0.0,5.946958399331803,0.08426599306572231,-0.2002451764399319,-0.11010213738491521,0.6748870186369554,M,2.68071153423583
274233,Terceira,0.3683613444478421,0.9571777336358112,0.9757561776995873,-0.3520354897333751,2.2712446668707043,0.0,0.0,-0.9036938356930676,-1.1058344965703113,1.2722448483515072,-0.08106457697122427,L,2.641093248063266
274237,Basu,-0.1981127076010796,1.1080454004259377,-0.6265138696262909,0.3611337074284324,0.0,0.0,5.119966619816955,0.14332671601634062,-0.6439091277076826,-0.376670951228396,1.7830127456639802,S,1.6224136426390465
274239,Kanmaw,-0.12376525555939645,0.6746862407284239,-0.5872934679287629,1.0000754598645871,0.0,0.0,5.9160506181477,0.11120610668285906,-0.0764155197162263,0.31344578353818986,1.2192908554984447,S,1.484148587958721
274240,Brac,-0.24107093066240443,-0.2569644376237897,-0.12194068448811717,0.23900163595333382,0.2426392961952228,2.0377546299384854,6.295575289496768,-1.183904446379267,0.1835732517225301,1.241613767868025,-0.08083811448869525,M,1.1582762829196294
274248,Kai Kecil,0.6592991124534738,1.0957061071893859,0.6293742401593074,0.10511078121719951,0.0,0.0,0.0,0.04878978279428128,-0.21437164341778667,-0.27888272060267516,0.6751959983879415,S,2.6827790138991565
274249,Maikoor,-0.7405806595468225,0.957264983695781,-0.44847793536801905,-0.2042756371276166,0.0,0.0,5.414605639793937,0.03105641312255538,-0.661101855640522,-0.11793841920439323,1.3115846839591099,S,0.5768288897264008
274250,Enggano,-0.9212198166384307,1.0812857178551878,0.5017203397921111,0.12789076065514599,0.0,2.1356879602173433,0.0,0.04340733231979154,-0.3992875280256544,-0.36047885885711856,1.3115713634764266,S,0.2127700916342957
274251,Farasan,-0.33428413821497854,-1.5134341356642302,-0.13162799121473975,-0.09812604775016902,0.0,3.704899377103159,0.0,0.27846587106553455,1.2019957047459338,-0.46670946102047106,1.7241178127642256,L,2.6472425896553347
274254,Wight,0.8842627894197117,0.6039533645693834,0.4534503428447669,-0.5782906238465759,3.35552665673504,0.0,4.84280772395431,-1.5458699961455944,-1.3273068874120801,2.8179011009342627,1.6308654639196019,L,2.814657264249313
274258,Thasos,-0.28810545290102213,-0.344125310392266,0.23677816044999597,0.3049782410884706,1.0765682739132079,4.178976830681633,5.544603741628871,-1.0548236775961939,0.055302677067603404,1.7616611637492388,1.4607022947080721,M,1.9913603833085713
274263,Sawu,0.555539755793322,0.10761989906172752,0.5462990018218422,0.26155977381268186,0.0,0.0,0.0,0.08989344935293474,1.2083983269882934,-0.17104856567178936,1.7599708560584495,S,2.5390743672013443
274264,Jura,-1.5236478831230502,-0.04049607232107469,0.9323281896550757,-0.275904213212192,1.9160052705383883,0.0,6.07249773163789,-1.7751275955773738,-2.2373495691204313,4.463909106042556,0.7163671626149458,S,0.2820969572295849
274271,Andros,-0.4690501072313982,-0.543115784804808,1.2647384458351694,-0.6918809144736652,2.578559218112866,3.0766478858031023,4.894616851334938,-0.9148273979341144,0.4529072018703533,1.6869897411753836,1.6305751444263044,M,1.1490004345064238
274273,Bruny,-1.4282850784041319,-0.01191445853171876,0.9112930017592149,-1.4480652181616969,2.8528757634128876,0.0,4.972432544898653,-1.522833168185859,-0.8123002154214846,1.0162183686100204,0.30420129544608604,M,0.37426891719836547
274277,Langkawi,0.7002687347132621,0.6974536602273793,-0.539327500105318,0.814191283117736,0.0,0.0,5.333006535106383,0.11394751448743162,-0.0584366461004905,-0.07116386897752822,0.6050435738753128,L,2.8081024890823785
274280,Gomera,0.09060692038389166,-0.7923154714851425,0.8436096158893094,-0.5770518319803185,0.9863780147581531,0.0,0.0,-0.6789933384220732,0.7191082809541203,0.1005306089826692,-1.0670050247265703,M,2.413140612827188
274282,Lanai,-0.9150050101236247,-0.7484431738423649,0.7176399655832298,-1.376013129442803,2.15845597294475,0.0,0.0,-0.23765896734490574,1.0541688412549344,-0.44179258408744615,1.6580093971344847,M,0.6586714124028394
274286,Cress,-0.5619610892112181,-0.23382004855752245,0.4088161612804534,0.31362977284357163,0.8605372053307965,2.6018824753975607,6.248561844451415,-1.1529780143410822,-0.12236514929814173,1.7070842258811878,1.3360416772567523,S,0.6712944193600189
274289,Tanahmasa,-0.6672626073928564,0.7179398153741369,-0.6214754103672492,0.028096053997389934,0.0,0.0,0.0,0.0703154956391435,-0.4408800512971038,-0.544695578841267,0.3600870575929626,S,0.481094784807974
274291,Annette,-1.2020525014956651,-0.1747629321846995,0.4850270380475513,-0.25907399505194695,2.003226757620632,0.0,6.528785786098748,-1.9827729576455213,-2.1762194224830345,4.042372959027593,0.40543653390763407,M,0.44907786837364366
274294,North Uist,-1.2128125634765616,-0.2040956584793519,1.3852564366409152,-0.2453753888604572,2.4783697426840128,0.0,4.499382091212877,-1.7684018208019434,-2.344880244539618,5.019036025571456,0.2737136335390472,S,0.2652282027905082
274295,Numfoor,-0.35647597461303177,1.016986859136434,-0.4514863449583888,0.5657971721069948,0.0,0.0,0.0,0.07628921222009757,-0.6175772732163679,-0.6012156972685707,0.2805397407772569,S,0.7285790497871394
274297,Siquijor,0.8403185533734645,1.015845868502829,0.3321135780402195,0.46981601117411054,1.138932708490344,0.0,5.886364179051168,0.04176027269184576,0.27025715893977204,-0.2031167854960883,1.175341591991662,S,2.7170779691633
274299,Ticao,0.7663085007363732,1.119790628489202,0.4253264168021072,-0.12355839385912624,0.363118421922753,0.0,5.784302167548337,0.06645762916976915,0.2557288353698215,-0.03620130470761402,1.1756034486337186,S,2.7170965307159087
274300,Croker,-1.7232492379666233,0.02491163399958244,0.17364309948412632,-0.2944626955186393,0.09713251596456786,0.0,4.487138275950325,0.07434226255875671,1.2467152432476747,0.007770973984534594,1.1752692602504877,S,0.06859223986900626
274303,Komodo,-0.4054844402566263,-0.05612137285647561,0.21453467246140526,0.5948987239708865,0.0,0.0,5.362749474451278,0.04337164400749796,0.9579714001078937,-0.25900330228809665,1.1754190932340478,S,0.6141958323537835
274304,Mojo,-0.7195694161768758,1.0096664754288263,-0.33198071155228964,0.2936272910184562,0.0,0.0,5.814663257976421,0.07454295036645477,0.9417880715202257,-0.08717036233881224,0.27380377021083524,S,0.4728828087101652
274308,Cedros,-0.8763542152361243,-1.4911373448193244,0.599677118831784,-0.9804988526933583,2.957353184010084,3.1402946298505277,0.0,-0.9237278106563658,1.7334880127422942,-0.30868493014990955,1.4478376569994607,S,0.4001339210296646
274312,Dumaran,0.06083792176948817,0.9819502436342743,0.6409991600183755,0.8890125898660681,0.0,0.0,4.9222199164551395,0.09337613197234337,0.15837852695037694,-0.011892934199489495,0.27551190890932414,S,1.3378625469745666
274315,Balabac,-0.016300415917386374,1.2837114435248895,0.4344599447071935,-0.39471904866264707,0.0,3.1216665466250655,0.0,0.1003135100654541,-0.20464510353480223,-0.24369074344730993,0.8898477806261822,S,1.2101779524436138
274318,Texada,-1.2651559023594763,0.027235144175651944,-0.44272281518105533,1.0680106631302624,0.4397137180798445,4.893443077661025,5.7925027988373365,-1.7143061002788653,-0.8938093955388794,3.4326719556020566,0.3282536182632731,S,0.031152840651765344
274320,Kundur,0.7023524400156508,0.8299317608997079,-0.17491398995006216,0.43147056680122686,0.0,0.0,5.25348034257119,0.09809540350627304,-0.5658625752932126,-0.46673665609243753,1.1181444381948773,S,2.569679805725118
274322,Pini,-0.58402657102766,0.7751833274735029,-0.43687443056127534,-0.018872403211536295,0.0,0.0,5.653368885095744,0.06756125633781784,-0.38971653372703985,-0.5570961562923076,1.1750963530110592,S,0.49177807818137587
274324,South Uist,-1.1131093466867559,-0.08896691387390739,1.405547537654186,-0.27205534425721806,2.498562873351851,0.0,0.0,-1.7469040768469284,-2.32813548788977,5.229410642650901,1.1754406008850073,S,0.38378250246922485
274325,Karpathos,-0.5386816752100105,-0.829069030227739,1.1190409513598585,-0.7631737774074876,2.0169018890498194,0.0,0.0,-0.7578707504033396,0.7873668072310763,1.1788487152008509,1.4622256970566931,M,0.7847008650600159
274329,Tobago,0.5586262916437118,1.1100526555646677,0.8293590695512831,-0.7464731833298219,2.3468513383194445,0.0,5.661303504729321,0.01503410752278804,0.846313825843112,-0.5164315089044049,1.0543886922268857,L,2.7866502243544296
274332,Hvar,-0.23608547697263021,-0.31182574815369185,-0.01977098631857155,0.1368223633223942,0.35864685422231185,0.0,5.350396380377581,-1.0491676315086047,0.1746145580419263,1.3839215196412016,1.1281698826295667,S,0.7972291786783858
274334,Russky,0.40031751321560277,-0.3490973210766453,0.16561645830005942,-0.17380105995364084,1.7656770743873336,0.0,4.303197607598463,-2.1163222604418923,-0.14211541262766633,-0.13586422456705174,-0.037601857181315236,M,1.2094888193483777
274335,Al Jirab,-1.0984959922529258,-1.5711037075536733,-0.0884950781632825,-0.2898249660343814,0.0,0.0,0.0,0.14206646661352137,1.4215799551882322,-0.5033566802392804,1.176150800656582,S,0.2565657391817254
274340,Mendol,0.1798151636378963,0.9438080623203777,-0.636747876320067,0.655298699689945,0.0,0.0,5.181825732387283,0.1333857791838252,-0.6165019957413442,-0.40456442279140975,1.1030389964700322,S,1.4376452839867857
274341,Penang,1.8686300218233953,0.3481447924403548,-1.0105078793481186,-0.04725800653821484,0.0,0.0,6.155555911869459,0.130431126815489,-0.1130287543397218,-0.38800990517422745,0.6276343059707831,L,2.8170998054315657
274346,Hierro,0.09474757756378147,-0.9877493280919882,1.0666853582768714,-0.8719316488568719,0.3391619989316834,0.0,0.0,-0.6543305486633387,0.9028614165701064,0.12633929058378093,1.4017198257138526,M,1.5411671083568723
274350,Kos,0.35783457935162255,-0.5785393974942274,0.9597348167233052,-0.8506296081283571,1.7591906376689503,0.0,4.462018788325269,-0.7878214202419858,1.0420963079700094,1.08418873626456,1.2422539884341488,L,2.6676309308003106
274356,Kythira,-0.7576744363608393,-0.327335700491651,0.9020475256555428,-0.21097384468573577,2.9008346164378827,0.0,4.038030741463677,-0.7771861025668559,0.7622379605887748,1.1131154936829857,1.334631439304246,M,0.7994300483385166
274362,Kola,-0.5232627205603088,0.8391760168226358,0.21190860491704003,-0.3093849731378662,0.0,0.0,5.1714757381791845,0.033619710721885666,-0.75766565238746,0.04655457231576671,-0.6644259996402473,S,0.5113153594227858
274371,Quadra,-0.9738344635285051,-0.015008413224328762,-1.3582654178071598,-0.8613305924688067,0.31033368778023546,0.0,5.960622663775687,-1.8727505717036956,-1.079926458047709,3.1969162304265644,-0.08722045647905924,S,0.1872956618366227
274372,Imbros,-0.11503647508677098,-0.5505723379661803,1.1383110039797746,-0.5062978163930778,2.489847954045186,0.0,5.1531371907018135,-1.0252011227261075,0.2468770106554215,2.094478656212953,1.4237716418841424,M,1.3828365218368446
274373,Guadelloupe,-1.6798519897498225,-1.3793919658420575,0.6549818728174321,-1.0484209780589147,0.0,2.8375626293624516,0.0,-1.0031068355246302,1.637844679865228,-0.13725843106567048,1.5099960822581397,S,-0.012395433150640695
274377,Icaria,-0.29470577759780997,-0.5080998979250974,1.1045014476614257,-0.7177425633588297,1.9773350291338567,0.0,0.0,-0.8470607204950436,0.5044531785831664,1.789451617294887,1.319855712797347,S,0.7061163106126834
274380,Banggai,0.48073319289724015,1.0877072973612365,-0.018262633886608717,1.0037299939601887,0.0,0.0,0.0,0.02637119382574547,-0.0849866303995369,-0.13011865262251118,0.5491459442579628,S,2.30680437697344
274381,Sao Jorge,-0.29367002810197257,0.762636150789745,0.9904506111237587,-0.3699736541485254,1.7922810723959088,0.0,0.0,-0.909874047724431,-1.1336087161157669,1.5452119258093089,1.3041339180058893,S,0.5069146481890539
274385,Saganthit Kyun,-0.2933019457946665,0.5955959884717961,-0.46212545650134157,1.3300112770873047,0.0,0.0,5.321568522196604,0.10637048488829334,-0.03141636515222674,0.2943086246910464,0.7743467396997575,XS,0.6678272893590935
274387,Camiguin,0.9224265707601863,1.3225427067614488,0.39609598970894055,0.11663841541242695,0.45689812883651193,0.0,6.519383832203551,0.0852907505765424,-0.1328858866354502,0.06438592304769186,1.5072687005420307,S,2.7569491771897225
274389,Shikotan,-0.7830860885268078,0.06066037363439588,1.008170212483199,-0.07790799726173121,0.0,3.3831043518012347,0.0,-2.2069916389115343,-1.0055892103334978,1.139234739612471,1.3045285942392066,S,0.13836498236284164
274390,Letsok-aw Kyun,-0.8926426829616199,0.535619594133691,-0.26020444500992895,1.2513405355869536,0.0,0.0,6.100490554182658,0.09655138597798271,-0.02001908269828036,0.39826064273151923,1.3191124822422526,XS,0.3174974516535676
274392,Gravina,-1.6389188309903244,-0.19180888616030023,0.19360729651847475,-0.44338315910398707,1.8460123008636131,2.492940483917454,6.341700445297324,-2.007219725342774,-2.095925327871792,3.7017920407459766,1.3190682411300918,M,0.2956285438711268
274394,Batudaka,-0.16661180682293994,0.9969386997438537,-0.70703596849529,1.806242835925447,0.0,0.0,5.404683566174626,0.11901763606270382,0.029922761552645043,-0.47792460514279617,1.2947632891266274,S,0.6701866724372353
274397,Baratang,-0.356330468251197,0.9845796344644766,0.08033878383790329,1.1186404988399574,0.0,0.0,5.498891632845359,0.06608284926263212,0.12792087158229754,0.1693262376047935,1.3047748104020618,S,0.6119710193104726
274400,Ko Samui,0.49551687097771,0.7809745368446607,0.20687210201955475,-0.46527616111220044,0.0,0.0,5.500443510561958,0.12191523663270021,-0.07110867036706561,-0.033190680330217624,-1.0670050247265703,L,2.756494738971896
274405,Mandioli,-0.11698761002179786,1.113662018189064,-0.18249978928814806,-0.025329732498052242,0.0,2.500542742308245,0.0,0.027926346419217398,0.04465384336669451,-0.5093489084266581,1.3257808723429043,S,0.6318413594130216
274406,Elba,0.4100915209039075,-0.10453210250327323,0.3596555825124598,0.24090610745997262,0.0,0.0,4.576878816694683,-0.9200031367803387,0.07680603063040246,1.50490972000126,1.0459500886433537,M,2.5149155037589694
274412,Nunukan,0.709053967746597,0.9928197736786709,-1.4547768797302052,1.889429035573012,0.0,0.0,5.3402315623092,0.08263089604513257,-0.05038487467417775,-0.6022884925401455,1.0073174989290503,S,2.6690102682986554
274414,Malta,1.6467981062975312,-0.6937910127579283,0.7132539420557652,0.06749310673280455,1.3662035834887571,2.3341497029594747,0.0,-0.7375533943305319,0.9125293981154463,0.6797994625190049,1.2941853349596897,L,2.8171297225273357
274421,Sebuku,-0.16176545608741938,0.6972689266867058,-0.3115861385574159,0.8017565169704329,0.0,0.0,5.484180171712878,0.09481613417478178,-0.25996845901538546,-0.3275503584452188,0.9141797680501668,S,1.2864824187356112
274422,Yell,-0.9606344408104257,-0.13267909711305625,1.4137980578198028,-0.2621311803694761,1.9404363212180247,0.0,5.284032550623885,-1.8726728764902292,-2.6563553363847108,7.469094629824034,1.3808579890605528,S,0.27336331727106833
274426,Larat,0.11436977758095106,1.0199565048772055,0.6281669398931479,0.12181027916215968,0.0,2.2839561095011907,4.251113572834113,0.0508792282705905,0.26879539643628597,-0.09392023574085012,1.3254120136820893,S,1.2352301409916584
274428,Ko Chang,-0.5464403431899938,0.26369170193102887,0.2915621582482887,0.5811996078968399,0.0,0.0,4.4242920213151615,0.07896014999959401,-0.028017785631100824,0.14384293272692397,-0.12607682047192378,XS,-0.18448959681518978
274431,Guafo,-1.3647305663687823,0.7609418702999557,1.024174997154648,-0.8913502737255076,3.2165571117202325,0.0,0.0,-1.6069321180806189,-1.3006719935234472,1.8027395435344185,1.3071996694671242,S,-0.052368722980519505
274432,Skyros,-0.7129255097598013,-0.5763389636060307,0.9124515969689797,-0.5040917340837803,3.007906632031028,0.0,3.9318034702591,-0.9215874126729612,0.322535114873159,1.858225848222853,-0.5337510795182344,S,0.380694964344602
274436,Lepar,-0.288770640071921,0.6245536515796432,-0.17772946350086533,0.3324901207086445,0.0,0.0,5.15584541956309,0.09140074827246181,-0.36167989963100927,-0.0898375410328297,0.8182263419160107,S,0.5257870302707461
274437,Tuangku,-0.26437704379036686,0.5320228183377765,-0.5431894090343546,0.22681387203928713,0.0,2.7990322922247657,5.444466209654639,0.07951390993399715,-0.3093291117651752,-0.5054374332825247,-0.3365647061294925,S,0.4377177087373373
274439,Penida,0.7228028163359577,0.6448302156957347,-0.37140766184324037,0.3821647057139298,0.0,0.0,5.865147881348486,-0.07878801423390028,0.5870782610223261,-0.39244443989028116,0.9493061620513804,S,2.0311278977642826
274440,Smola,-1.0433417858183953,-0.38545860945371146,0.9724293290046236,-0.21449034311171877,2.024684753089738,0.0,5.4318425620086455,-1.9696823250448492,-2.354212979601935,8.254311784877588,1.2947583710685437,M,0.2821280191850427
274453,Bawean,0.9714132023721762,0.6927419321124633,0.46585395191506535,-0.12664489865913997,0.0,2.985245981358003,0.0,0.09886090379096998,-0.11562837854158996,0.3083850708995285,-0.41889223304551887,S,2.603825769687822
274455,Gam,-0.900215962448762,0.696370864053387,-0.39200709240893905,0.9128859229136347,0.0,0.0,5.415692050718609,0.05043140738524781,0.031039395853630507,-0.5999123009356216,1.2263104904541582,S,0.09273288600737799
274456,Muhu,-1.0151733802586462,-0.2400002945368278,0.42777821299935387,-0.8472971344268627,2.136634870270171,0.0,4.956252729896455,-1.9618542859443504,-1.5199678441528401,6.214744143408268,0.5870556102625859,S,0.029765473538594347
274460,Damar,-0.5460136239828485,1.2072799876316995,0.6563765567373553,0.1806193844259898,0.0,3.8769866055751816,0.0,0.06253646040642431,0.07053809256462827,0.04940006082137861,1.226708697419807,S,0.25446233417722114
274466,Santa Catalina,-0.5631623636751134,-0.7317163295012944,-0.008025582526091209,-0.4145880734015608,0.0,5.008792492543694,0.0,-1.0548151253722777,1.2197696241799088,-0.0021675128768107684,1.307087117566125,M,0.686124481612936
274467,Tinos,-0.1652336818307316,-0.6658387854710455,1.2367513406093447,-0.7180603863931433,2.1540941233166047,0.0,0.0,-0.9058928544512161,0.5717081613487156,1.5821893193427903,1.3054395292243952,M,1.0902307002982667
274470,Rishiri,-0.45554732631495287,0.0992852248517723,1.006466904610345,-0.4807127994444165,2.9537353646611306,2.7129339878595764,5.836325154293657,-2.0050910199452643,-1.545019100997761,2.771797801552189,1.2540156940283311,M,1.6735357019808077
274473,Paros,0.07821246935514935,-0.7110787737335348,1.1400750339479315,-0.7544336987442848,1.561914568083368,0.0,0.0,-0.8353688329953396,0.8237286069923047,1.3621822186443018,1.1730479784373282,M,1.6276425818665317
274476,Oleron,0.6460579833758875,-0.018629817315875315,-0.15119165375291518,-0.5025827919086833,3.188832315450018,0.0,3.319639001589072,-1.30483162004427,-0.457535506482042,1.8796070777700706,0.9457118252213952,L,2.6896457007318424
274480,Haruku,0.4654508112442557,1.1324913892842223,-0.26213062080942384,0.3039031632920521,0.0,0.0,6.088384448120601,-0.0073078300155540446,-0.23581717062216037,0.3929428795887156,1.3614176856028235,S,1.8848067667512207
274481,Lanbi Kyun,-1.1576044087289683,0.5264379177138054,0.28693498318988264,1.180875515023738,0.0,0.0,5.590095386357295,0.09978409117835248,0.01584314124490634,0.3125966917904803,1.2533487743813632,XS,-0.1039845970323551
274482,Tortue,0.6410289546982793,0.7085844417382182,0.7399672401793291,-0.5832849507633314,1.4290278245253063,2.9891336423419084,4.33148411339048,0.008741262265032208,1.2848111017824426,-0.5232072041056173,1.3266415651009313,M,2.591229564653838
274488,Samothraki,-0.6902784733797246,-0.6289157882712352,0.8810396394715593,-0.20419371586595758,1.941491814267111,0.0,4.5587934472496485,-1.020274187710261,0.001020928017895428,2.321190411323996,1.2543225307822004,S,0.22537716071388542
274491,Faial,0.13803105559750914,1.0508798772739147,0.979924024729919,-0.42201051358314506,1.9669921919076299,0.0,0.0,-0.8904310527154444,-1.0620394478241553,1.439323462327846,1.1461733789360862,M,1.9120031248146083
274497,Togian,-0.06274323937655071,0.8336174029915852,-0.6765226532201839,1.6341745903084217,0.0,0.0,0.0,0.11717868434076056,-0.00823055735093724,-0.4623625472971507,0.34668791202328497,S,0.5434727121573548
274501,Karimata,-0.8769774954314213,0.46662883079264433,0.18116392819055094,0.5989430015819637,0.0,0.0,0.0,0.08948506403040551,-0.6609675374535467,-0.2046147115106856,1.2535496192423312,S,0.12382770779621816
274502,Zadetkyi,-1.285405979008146,0.71140304090461,0.3552054309188395,0.5029923060947985,0.0,0.0,6.277622648423246,0.09171083972588494,-0.015448970434627984,0.26011089339927346,0.29714088380279036,XS,-0.1124249672455203
274506,Easter,-0.11150288770629863,-0.10842628480033505,0.66984156803517,-1.1046101097652312,0.0,0.0,0.0,-0.5488338714689912,0.6181061282032325,0.42441311201026405,0.5552585121888508,S,1.4741023690276192
274511,Bisa,-0.07278477426145241,1.0969392561463378,-0.5361461531558201,0.3476001918336592,0.0,0.0,0.0,0.07423682627485259,0.08983526075661764,-0.3584065330921066,0.19053691065044243,S,1.0247527048928513
274512,Moa,-1.3557528859088286,0.21704208301900837,1.1802718492951958,-0.08482477485817917,2.4938858725522115,0.0,0.0,0.012288525456132869,0.13931778804663295,-0.23876411597543742,0.7631615878962899,S,-0.004515038117066728
274522,Katchall,-0.4923631550652505,0.9770069019487999,0.6136813434005165,0.47039144084206364,0.0,0.0,0.0,0.09465203089386248,0.030210429386330583,-0.22694348387187877,0.241403622683307,S,0.22892590544233535
274527,Romang,-0.5158095332237373,1.1261338854545988,0.646368791384326,0.37514735952733347,0.0011810446133525138,0.0,0.0,0.07844547008979785,0.3972987404833552,-0.0036870040993540825,0.9435174919961818,S,0.22209113665627708
274530,Akutan,-1.519967788506682,-0.514589633513902,1.311790306579079,-0.39781646567574563,3.389108119514739,0.0,4.700373033452419,-2.2384472254018397,-2.4520829932679873,5.070035735205296,1.375628828299011,S,0.23432366881630182
274535,French,-1.550086267644771,0.03131775959173543,-0.4161073388396142,-0.509513406206118,3.0583550940038835,2.3396055062481307,0.0,-1.221116442792022,-0.24530911116495224,0.6801827394174698,0.9936234315984723,M,0.24011382398193323
274536,Milos,-0.30249950345915594,-0.869411632067391,1.0678961883235283,-0.5610334636372207,2.472089369291157,0.0,0.0,-0.8109532324589359,0.8196309873155321,1.3488855915443156,1.1259922982168062,M,0.6303828643381268
274537,Texel,0.15497865811479794,0.27166965747576266,1.0197852281366595,-0.46936951829234663,2.9612024901698386,4.704752878371405,0.0,-1.6154182976135039,-1.460314831582561,3.58805048691047,0.5890106961786966,M,1.6826153818222351
274546,Jampea,0.2887494888411835,0.7153683353377527,0.34250339976381666,0.6599404534494945,0.0,0.0,0.0,0.09080219431227442,0.4913997931426736,-0.08689354522081906,0.5680844485933031,S,0.9312898124340772
274551,Adi,-0.8083621144748709,1.001838786351276,-0.09274157997663532,1.3297789850369799,0.07251895463682327,2.9860254117216583,5.10938395961388,-0.04510444009264078,-0.30222012957496164,0.06155173665297813,1.292356020480216,XS,0.014204202112383118
274552,Saparua,0.7478421652726602,0.9967422654338081,-0.8260702920460975,1.0005329309693205,0.0,0.0,5.657019308240666,-0.02268229090882389,-0.18668306544113825,0.3963704872217721,0.5878477947955192,S,2.3812742290117774
